accident_id,city,state,latitude,longitude,date,time,hour,day_of_week,is_weekend,road_type,lanes,traffic_signal,weather,visibility,temperature,traffic_density,cause,accident_severity,vehicles_involved,casualties,is_peak_hour,festival,risk_score,Risk Index,Risk Category,Year,Month Number,Month Name
19629,Hyderabad,Telangana,17.228788,78.47047,14-Feb-22,10:00:00 PM,22,Monday,0,urban,2,0,fog,low,35,low,overspeeding,minor,1,0,0,None,0.45,45,Moderate,2022,2,February
19974,Chandigarh,Punjab,30.74636,76.729731,18-Jan-22,01:00:00 AM,1,Tuesday,0,rural,6,1,fog,low,20,low,poor road,minor,1,0,0,None,0.45,45,Moderate,2022,1,January
19,Chandigarh,Punjab,30.629812,76.765481,04-Feb-24,02:00:00 AM,2,Sunday,1,urban,5,1,fog,low,36,low,poor road,minor,2,0,0,None,0.45,45,Moderate,2024,2,February
295,Chandigarh,Punjab,30.632006,76.795028,24-Oct-24,10:00:00 PM,22,Thursday,0,urban,2,0,fog,low,22,low,overspeeding,minor,2,0,0,None,0.45,45,Moderate,2024,10,October
673,Hyderabad,Telangana,17.402371,78.297586,04-May-22,10:00:00 PM,22,Wednesday,0,rural,5,0,fog,low,18,low,weather,minor,2,0,0,None,0.45,45,Moderate,2022,5,May
954,Delhi,Delhi,28.777965,77.066079,06-Feb-25,03:00:00 AM,3,Thursday,0,rural,3,0,fog,low,16,low,weather,minor,2,0,0,None,0.45,45,Moderate,2025,2,February
1074,Pune,Maharashtra,18.464446,73.782791,07-Oct-24,06:00:00 AM,6,Monday,0,rural,5,1,fog,low,25,low,drunk driving,minor,2,0,0,None,0.45,45,Moderate,2024,10,October
1137,Delhi,Delhi,28.545774,77.069761,02-Dec-22,02:00:00 AM,2,Friday,0,highway,1,0,fog,low,20,low,poor road,minor,2,0,0,None,0.45,45,Moderate,2022,12,December
1619,Chennai,Tamil Nadu,12.912869,80.174888,12-Nov-24,03:00:00 AM,3,Tuesday,0,urban,3,0,fog,low,24,low,weather,minor,2,0,0,None,0.45,45,Moderate,2024,11,November
2425,Mumbai,Maharashtra,19.174603,72.985337,10-Sep-24,02:00:00 AM,2,Tuesday,0,highway,5,0,fog,low,25,low,drunk driving,minor,2,0,0,None,0.45,45,Moderate,2024,9,September
2958,Hyderabad,Telangana,17.53109,78.257899,13-Oct-23,03:00:00 AM,3,Friday,0,rural,3,1,fog,low,27,low,distraction,minor,2,0,0,None,0.45,45,Moderate,2023,10,October
3212,Kolkata,West Bengal,22.523352,88.269678,06-May-22,05:00:00 AM,5,Friday,0,rural,5,1,fog,low,39,low,distraction,minor,2,0,0,None,0.45,45,Moderate,2022,5,May
3242,Kolkata,West Bengal,22.613098,88.39402,25-Feb-24,04:00:00 AM,4,Sunday,1,urban,2,1,fog,low,23,low,poor road,minor,2,0,0,None,0.45,45,Moderate,2024,2,February
3269,Hyderabad,Telangana,17.561467,78.479711,25-Feb-22,07:00:00 AM,7,Friday,0,urban,2,0,fog,low,29,low,distraction,minor,2,0,0,None,0.45,45,Moderate,2022,2,February
4042,Chennai,Tamil Nadu,12.802141,80.114106,10-May-24,05:00:00 AM,5,Friday,0,rural,4,0,fog,low,36,low,weather,minor,2,0,0,None,0.45,45,Moderate,2024,5,May
4082,Hyderabad,Telangana,17.244508,78.295453,15-May-23,01:00:00 AM,1,Monday,0,urban,2,0,fog,low,16,low,overspeeding,minor,2,0,0,None,0.45,45,Moderate,2023,5,May
4238,Delhi,Delhi,28.487216,77.024442,02-Apr-25,04:00:00 AM,4,Wednesday,0,highway,3,0,fog,low,26,low,distraction,minor,2,0,0,None,0.45,45,Moderate,2025,4,April
4354,Pune,Maharashtra,18.682762,73.761843,18-May-22,07:00:00 AM,7,Wednesday,0,urban,2,1,fog,low,30,low,weather,minor,2,0,0,None,0.45,45,Moderate,2022,5,May
4629,Pune,Maharashtra,18.531535,73.836722,23-Mar-22,01:00:00 AM,1,Wednesday,0,rural,2,1,fog,low,34,low,drunk driving,minor,2,0,0,None,0.45,45,Moderate,2022,3,March
4883,Chandigarh,Punjab,30.640103,76.876046,25-Nov-24,12:00:00 PM,12,Monday,0,urban,1,1,fog,low,23,low,overspeeding,minor,2,0,0,None,0.45,45,Moderate,2024,11,November
4998,Pune,Maharashtra,18.584546,73.85803,03-Mar-25,07:00:00 AM,7,Monday,0,rural,5,0,fog,low,31,low,poor road,minor,2,0,0,None,0.45,45,Moderate,2025,3,March
5375,Kolkata,West Bengal,22.662919,88.467655,16-Nov-23,04:00:00 PM,16,Thursday,0,rural,2,0,fog,low,23,low,drunk driving,minor,2,0,0,None,0.45,45,Moderate,2023,11,November
5634,Bangalore,Karnataka,13.090995,77.417432,05-Feb-22,11:00:00 PM,23,Saturday,1,highway,4,1,fog,low,35,low,drunk driving,minor,2,0,0,None,0.45,45,Moderate,2022,2,February
6310,Pune,Maharashtra,18.68017,73.721208,16-Dec-23,04:00:00 AM,4,Saturday,1,urban,1,0,fog,low,34,low,distraction,minor,2,0,0,None,0.45,45,Moderate,2023,12,December
6452,Pune,Maharashtra,18.445794,73.9886,24-May-23,02:00:00 AM,2,Wednesday,0,urban,1,1,fog,low,30,low,distraction,minor,2,0,0,None,0.45,45,Moderate,2023,5,May
6462,Delhi,Delhi,28.500573,76.809771,02-Oct-23,11:00:00 PM,23,Monday,0,rural,1,1,fog,low,23,low,distraction,minor,2,0,0,None,0.45,45,Moderate,2023,10,October
6549,Hyderabad,Telangana,17.257892,78.213694,02-Dec-22,11:00:00 AM,11,Friday,0,highway,2,1,fog,low,28,low,weather,minor,2,0,0,None,0.45,45,Moderate,2022,12,December
6578,Pune,Maharashtra,18.443279,73.853796,11-Nov-23,01:00:00 AM,1,Saturday,1,highway,5,0,fog,low,15,low,drunk driving,minor,2,0,0,None,0.45,45,Moderate,2023,11,November
6697,Pune,Maharashtra,18.60053,73.748054,31-Dec-24,04:00:00 PM,16,Tuesday,0,highway,2,0,fog,low,21,low,distraction,minor,2,0,0,None,0.45,45,Moderate,2024,12,December
7019,Bangalore,Karnataka,12.861075,77.685992,21-Aug-23,02:00:00 AM,2,Monday,0,highway,2,0,fog,low,28,low,drunk driving,minor,2,0,0,None,0.45,45,Moderate,2023,8,August
7593,Kolkata,West Bengal,22.512887,88.446596,11-Aug-24,03:00:00 AM,3,Sunday,1,highway,4,0,fog,low,29,low,overspeeding,minor,2,0,0,None,0.45,45,Moderate,2024,8,August
8066,Hyderabad,Telangana,17.299669,78.288479,16-Oct-22,05:00:00 AM,5,Sunday,1,urban,2,1,fog,low,21,low,poor road,minor,2,0,0,None,0.45,45,Moderate,2022,10,October
8105,Chennai,Tamil Nadu,13.014423,80.204589,06-Jan-25,11:00:00 AM,11,Monday,0,urban,3,0,fog,low,16,low,distraction,minor,2,0,0,None,0.45,45,Moderate,2025,1,January
8364,Delhi,Delhi,28.885279,76.997847,17-Jul-22,10:00:00 PM,22,Sunday,1,rural,4,1,fog,low,29,low,overspeeding,minor,2,0,0,None,0.45,45,Moderate,2022,7,July
8814,Chennai,Tamil Nadu,12.905179,80.262036,11-Sep-22,12:00:00 AM,0,Sunday,1,highway,5,1,fog,low,22,low,distraction,minor,2,0,0,None,0.45,45,Moderate,2022,9,September
8838,Delhi,Delhi,28.771294,76.937819,19-Mar-25,03:00:00 AM,3,Wednesday,0,highway,2,1,fog,low,28,low,poor road,minor,2,0,0,None,0.45,45,Moderate,2025,3,March
8884,Chandigarh,Punjab,30.630977,76.825825,24-Jul-22,01:00:00 PM,13,Sunday,1,highway,1,0,fog,low,38,low,weather,minor,2,0,0,None,0.45,45,Moderate,2022,7,July
8920,Hyderabad,Telangana,17.485067,78.459308,05-Nov-22,02:00:00 AM,2,Saturday,1,urban,3,0,fog,low,32,low,drunk driving,minor,2,0,0,None,0.45,45,Moderate,2022,11,November
9581,Hyderabad,Telangana,17.207813,78.296031,03-Aug-24,05:00:00 AM,5,Saturday,1,urban,1,0,fog,low,33,low,poor road,minor,2,0,0,None,0.45,45,Moderate,2024,8,August
10135,Hyderabad,Telangana,17.535163,78.232291,09-Jan-25,01:00:00 AM,1,Thursday,0,urban,1,1,fog,low,16,low,poor road,minor,2,0,0,None,0.45,45,Moderate,2025,1,January
10141,Chennai,Tamil Nadu,12.943489,80.237575,01-Aug-24,02:00:00 PM,14,Thursday,0,urban,3,0,fog,low,38,low,distraction,minor,2,0,0,None,0.45,45,Moderate,2024,8,August
10440,Chandigarh,Punjab,30.751472,76.799355,21-Feb-23,09:00:00 PM,21,Tuesday,0,urban,6,0,fog,low,21,low,overspeeding,minor,2,0,0,None,0.45,45,Moderate,2023,2,February
10672,Mumbai,Maharashtra,19.04111,72.810522,30-Jul-24,09:00:00 PM,21,Tuesday,0,rural,1,0,fog,low,32,low,drunk driving,minor,2,0,0,None,0.45,45,Moderate,2024,7,July
10731,Chennai,Tamil Nadu,12.89014,80.276797,11-Jan-22,04:00:00 AM,4,Tuesday,0,highway,3,1,fog,low,26,low,overspeeding,minor,2,0,0,None,0.45,45,Moderate,2022,1,January
11390,Mumbai,Maharashtra,19.126848,72.870534,26-Apr-24,02:00:00 AM,2,Friday,0,highway,2,1,fog,low,25,low,weather,minor,2,0,0,None,0.45,45,Moderate,2024,4,April
11392,Chandigarh,Punjab,30.699064,76.792676,07-Feb-24,11:00:00 AM,11,Wednesday,0,urban,1,1,fog,low,25,low,overspeeding,minor,2,0,0,None,0.45,45,Moderate,2024,2,February
11521,Bangalore,Karnataka,12.928989,77.736573,25-Aug-24,11:00:00 PM,23,Sunday,1,highway,3,0,fog,low,21,low,poor road,minor,2,0,0,None,0.45,45,Moderate,2024,8,August
11806,Mumbai,Maharashtra,19.148383,72.900486,01-Sep-23,03:00:00 AM,3,Friday,0,rural,4,0,fog,low,32,low,weather,minor,2,0,0,None,0.45,45,Moderate,2023,9,September
11966,Mumbai,Maharashtra,18.938481,72.72616,04-Apr-25,02:00:00 AM,2,Friday,0,urban,6,1,fog,low,20,low,poor road,minor,2,0,0,None,0.45,45,Moderate,2025,4,April
12025,Mumbai,Maharashtra,19.114869,72.96965,12-Oct-24,03:00:00 AM,3,Saturday,1,urban,1,0,fog,low,23,low,weather,minor,2,0,0,None,0.45,45,Moderate,2024,10,October
12423,Kolkata,West Bengal,22.663016,88.428375,05-May-23,01:00:00 AM,1,Friday,0,rural,5,1,fog,low,28,low,overspeeding,minor,2,0,0,None,0.45,45,Moderate,2023,5,May
12438,Delhi,Delhi,28.848476,77.089651,02-Mar-25,01:00:00 PM,13,Sunday,1,rural,2,0,fog,low,19,low,overspeeding,minor,2,0,0,None,0.45,45,Moderate,2025,3,March
12505,Pune,Maharashtra,18.684382,73.975328,12-Aug-23,01:00:00 AM,1,Saturday,1,rural,3,0,fog,low,23,low,poor road,minor,2,0,0,None,0.45,45,Moderate,2023,8,August
13112,Chennai,Tamil Nadu,13.171261,80.192267,29-Aug-23,04:00:00 PM,16,Tuesday,0,urban,1,1,fog,low,38,low,weather,minor,2,0,0,None,0.45,45,Moderate,2023,8,August
13437,Chandigarh,Punjab,30.737444,76.889241,01-Sep-23,10:00:00 PM,22,Friday,0,rural,1,0,fog,low,22,low,overspeeding,minor,2,0,0,None,0.45,45,Moderate,2023,9,September
13532,Chennai,Tamil Nadu,12.971747,80.294139,02-Mar-24,02:00:00 AM,2,Saturday,1,rural,3,1,fog,low,25,low,distraction,minor,2,0,0,None,0.45,45,Moderate,2024,3,March
13731,Mumbai,Maharashtra,19.068805,72.904734,25-Jan-24,03:00:00 PM,15,Thursday,0,urban,6,1,fog,low,24,low,poor road,minor,2,0,0,None,0.45,45,Moderate,2024,1,January
13748,Mumbai,Maharashtra,19.15589,72.902933,12-Nov-24,01:00:00 AM,1,Tuesday,0,rural,3,1,fog,low,40,low,drunk driving,minor,2,0,0,None,0.45,45,Moderate,2024,11,November
13889,Pune,Maharashtra,18.641299,73.842576,29-Dec-23,10:00:00 PM,22,Friday,0,highway,2,1,fog,low,30,low,poor road,minor,2,0,0,None,0.45,45,Moderate,2023,12,December
14166,Chandigarh,Punjab,30.672411,76.832,08-Jun-24,03:00:00 AM,3,Saturday,1,rural,1,1,fog,low,35,low,weather,minor,2,0,0,None,0.45,45,Moderate,2024,6,June
14564,Kolkata,West Bengal,22.589552,88.243683,21-Apr-22,03:00:00 PM,15,Thursday,0,urban,5,1,fog,low,19,low,weather,minor,2,0,0,None,0.45,45,Moderate,2022,4,April
14610,Mumbai,Maharashtra,19.132366,72.867251,01-Dec-24,03:00:00 AM,3,Sunday,1,rural,2,1,fog,low,18,low,overspeeding,minor,2,0,0,None,0.45,45,Moderate,2024,12,December
14753,Chennai,Tamil Nadu,13.014112,80.233219,22-Jan-22,06:00:00 AM,6,Saturday,1,rural,6,0,fog,low,26,low,distraction,minor,2,0,0,None,0.45,45,Moderate,2022,1,January
15375,Chandigarh,Punjab,30.793922,76.818785,02-Jun-23,12:00:00 PM,12,Friday,0,rural,6,0,fog,low,15,low,distraction,minor,2,0,0,None,0.45,45,Moderate,2023,6,June
15389,Hyderabad,Telangana,17.523565,78.265402,25-Sep-24,10:00:00 PM,22,Wednesday,0,rural,1,1,fog,low,21,low,weather,minor,2,0,0,None,0.45,45,Moderate,2024,9,September
15420,Mumbai,Maharashtra,18.936936,72.744066,25-Mar-23,11:00:00 AM,11,Saturday,1,urban,1,1,fog,low,37,low,poor road,minor,2,0,0,None,0.45,45,Moderate,2023,3,March
15425,Chennai,Tamil Nadu,12.9831,80.282037,14-Sep-22,03:00:00 PM,15,Wednesday,0,urban,2,0,fog,low,30,low,drunk driving,minor,2,0,0,None,0.45,45,Moderate,2022,9,September
15809,Mumbai,Maharashtra,19.153325,72.884485,06-Oct-23,04:00:00 PM,16,Friday,0,urban,4,0,fog,low,32,low,distraction,minor,2,0,0,None,0.45,45,Moderate,2023,10,October
15812,Chennai,Tamil Nadu,13.017884,80.180292,20-Feb-24,01:00:00 AM,1,Tuesday,0,highway,4,0,fog,low,38,low,weather,minor,2,0,0,None,0.45,45,Moderate,2024,2,February
15950,Pune,Maharashtra,18.567097,73.796799,13-Feb-23,02:00:00 PM,14,Monday,0,highway,2,1,fog,low,28,low,poor road,minor,2,0,0,None,0.45,45,Moderate,2023,2,February
15956,Delhi,Delhi,28.753644,77.250852,29-Jul-23,02:00:00 PM,14,Saturday,1,rural,1,1,fog,low,20,low,weather,minor,2,0,0,None,0.45,45,Moderate,2023,7,July
16294,Mumbai,Maharashtra,19.027121,72.818246,12-Feb-25,07:00:00 AM,7,Wednesday,0,highway,1,0,fog,low,21,low,distraction,minor,2,0,0,None,0.45,45,Moderate,2025,2,February
16510,Mumbai,Maharashtra,19.193839,72.932316,14-Feb-25,02:00:00 AM,2,Friday,0,highway,3,1,fog,low,39,low,distraction,minor,2,0,0,None,0.45,45,Moderate,2025,2,February
17286,Chennai,Tamil Nadu,13.159649,80.229451,20-Nov-23,01:00:00 AM,1,Monday,0,highway,1,1,fog,low,27,low,poor road,minor,2,0,0,None,0.45,45,Moderate,2023,11,November
17956,Bangalore,Karnataka,12.938764,77.55076,15-Oct-23,08:00:00 PM,20,Sunday,1,urban,5,1,fog,low,37,low,drunk driving,minor,2,0,0,None,0.45,45,Moderate,2023,10,October
18004,Pune,Maharashtra,18.595412,73.965144,01-Jul-22,01:00:00 AM,1,Friday,0,highway,3,0,fog,low,38,low,distraction,minor,2,0,0,None,0.45,45,Moderate,2022,7,July
18189,Kolkata,West Bengal,22.532987,88.259299,23-Jul-22,03:00:00 PM,15,Saturday,1,highway,4,1,fog,low,24,low,poor road,minor,2,0,0,None,0.45,45,Moderate,2022,7,July
18562,Kolkata,West Bengal,22.409797,88.287343,01-Jul-24,04:00:00 AM,4,Monday,0,urban,1,0,fog,low,32,low,overspeeding,minor,2,0,0,None,0.45,45,Moderate,2024,7,July
18574,Kolkata,West Bengal,22.580697,88.268938,13-Feb-22,07:00:00 AM,7,Sunday,1,rural,1,1,fog,low,33,low,drunk driving,minor,2,0,0,None,0.45,45,Moderate,2022,2,February
18725,Chennai,Tamil Nadu,12.91143,80.158485,01-Dec-24,01:00:00 AM,1,Sunday,1,urban,4,1,fog,low,28,low,poor road,minor,2,0,0,None,0.45,45,Moderate,2024,12,December
18951,Chandigarh,Punjab,30.718254,76.793516,30-May-23,02:00:00 PM,14,Tuesday,0,highway,4,0,fog,low,30,low,weather,minor,2,0,0,None,0.45,45,Moderate,2023,5,May
19517,Mumbai,Maharashtra,18.843537,72.941468,17-Apr-23,02:00:00 PM,14,Monday,0,highway,3,0,fog,low,21,low,drunk driving,minor,2,0,0,None,0.45,45,Moderate,2023,4,April
19846,Chandigarh,Punjab,30.781514,76.865299,14-Jan-22,04:00:00 AM,4,Friday,0,rural,5,1,fog,low,24,low,distraction,minor,2,0,0,None,0.45,45,Moderate,2022,1,January
449,Kolkata,West Bengal,22.44045,88.280446,19-May-24,10:00:00 PM,22,Sunday,1,rural,3,1,fog,low,40,low,drunk driving,minor,3,0,0,None,0.45,45,Moderate,2024,5,May
593,Chennai,Tamil Nadu,12.935117,80.189321,13-Mar-22,01:00:00 AM,1,Sunday,1,highway,6,0,fog,low,24,low,poor road,minor,4,0,0,None,0.45,45,Moderate,2022,3,March
1447,Bangalore,Karnataka,12.94654,77.432722,23-Feb-25,04:00:00 AM,4,Sunday,1,highway,1,0,fog,low,38,low,drunk driving,minor,4,0,0,None,0.45,45,Moderate,2025,2,February
1931,Hyderabad,Telangana,17.590734,78.427152,29-Oct-22,02:00:00 PM,14,Saturday,1,urban,4,0,fog,low,15,low,weather,minor,3,0,0,None,0.45,45,Moderate,2022,10,October
1982,Mumbai,Maharashtra,19.064034,72.992022,03-Nov-24,09:00:00 PM,21,Sunday,1,urban,4,1,fog,low,15,low,distraction,minor,5,0,0,None,0.45,45,Moderate,2024,11,November
2224,Bangalore,Karnataka,12.831631,77.751714,16-Jul-22,06:00:00 AM,6,Saturday,1,urban,5,1,fog,low,30,low,distraction,minor,4,0,0,None,0.45,45,Moderate,2022,7,July
2630,Bangalore,Karnataka,12.948275,77.418699,07-Apr-24,09:00:00 PM,21,Sunday,1,rural,3,0,fog,low,29,low,weather,minor,3,0,0,None,0.45,45,Moderate,2024,4,April
2866,Delhi,Delhi,28.877139,77.198704,27-May-23,10:00:00 PM,22,Saturday,1,rural,5,1,fog,low,30,low,poor road,minor,5,0,0,None,0.45,45,Moderate,2023,5,May
5514,Chennai,Tamil Nadu,13.173737,80.239311,06-Jul-24,07:00:00 AM,7,Saturday,1,rural,6,1,fog,low,37,low,overspeeding,minor,4,0,0,None,0.45,45,Moderate,2024,7,July
6004,Kolkata,West Bengal,22.614025,88.47062,16-Apr-23,05:00:00 AM,5,Sunday,1,highway,6,1,fog,low,33,low,drunk driving,minor,5,0,0,None,0.45,45,Moderate,2023,4,April
6666,Pune,Maharashtra,18.598554,73.716348,20-Mar-22,06:00:00 AM,6,Sunday,1,highway,3,1,fog,low,35,low,poor road,minor,3,0,0,None,0.45,45,Moderate,2022,3,March
7194,Chandigarh,Punjab,30.612681,76.704874,28-May-22,01:00:00 AM,1,Saturday,1,highway,4,0,fog,low,26,low,drunk driving,minor,4,0,0,None,0.45,45,Moderate,2022,5,May
7222,Delhi,Delhi,28.876829,77.092908,25-Jan-25,04:00:00 PM,16,Saturday,1,highway,2,1,fog,low,17,low,poor road,minor,4,0,0,None,0.45,45,Moderate,2025,1,January
8191,Chennai,Tamil Nadu,13.195574,80.20724,23-Mar-24,12:00:00 PM,12,Saturday,1,urban,6,1,fog,low,35,low,weather,minor,3,0,0,None,0.45,45,Moderate,2024,3,March
8378,Kolkata,West Bengal,22.685859,88.223367,18-Jun-23,05:00:00 AM,5,Sunday,1,urban,1,0,fog,low,40,low,overspeeding,minor,3,0,0,None,0.45,45,Moderate,2023,6,June
9834,Bangalore,Karnataka,12.820787,77.531822,26-Nov-23,02:00:00 AM,2,Sunday,1,urban,6,0,fog,low,25,low,distraction,minor,5,0,0,None,0.45,45,Moderate,2023,11,November
9947,Chandigarh,Punjab,30.629297,76.821272,24-Dec-23,02:00:00 AM,2,Sunday,1,urban,5,0,fog,low,21,low,weather,minor,4,0,0,None,0.45,45,Moderate,2023,12,December
10868,Chennai,Tamil Nadu,13.13537,80.260539,01-Jun-24,12:00:00 PM,12,Saturday,1,highway,6,0,fog,low,27,low,drunk driving,minor,3,0,0,None,0.45,45,Moderate,2024,6,June
11324,Chandigarh,Punjab,30.675626,76.79239,02-Sep-23,12:00:00 PM,12,Saturday,1,rural,4,0,fog,low,35,low,overspeeding,minor,3,0,0,None,0.45,45,Moderate,2023,9,September
11335,Kolkata,West Bengal,22.488066,88.21988,19-Feb-23,03:00:00 AM,3,Sunday,1,highway,4,1,fog,low,17,low,distraction,minor,3,0,0,None,0.45,45,Moderate,2023,2,February
11754,Kolkata,West Bengal,22.417474,88.378086,31-Aug-24,11:00:00 PM,23,Saturday,1,urban,1,1,fog,low,24,low,weather,minor,3,0,0,None,0.45,45,Moderate,2024,8,August
12516,Hyderabad,Telangana,17.270929,78.474082,31-Jul-22,05:00:00 AM,5,Sunday,1,rural,5,0,fog,low,30,low,poor road,minor,3,0,0,None,0.45,45,Moderate,2022,7,July
12903,Chennai,Tamil Nadu,13.195001,80.229505,10-Jul-22,01:00:00 AM,1,Sunday,1,highway,3,0,fog,low,39,low,weather,minor,3,0,0,None,0.45,45,Moderate,2022,7,July
13189,Hyderabad,Telangana,17.426956,78.460588,06-May-23,07:00:00 AM,7,Saturday,1,rural,1,0,fog,low,18,low,weather,minor,4,0,0,None,0.45,45,Moderate,2023,5,May
13258,Mumbai,Maharashtra,18.980305,72.936352,01-Mar-25,01:00:00 PM,13,Saturday,1,urban,3,1,fog,low,23,low,poor road,minor,4,0,0,None,0.45,45,Moderate,2025,3,March
13426,Chennai,Tamil Nadu,12.972081,80.212188,09-Dec-23,05:00:00 AM,5,Saturday,1,rural,2,0,fog,low,15,low,poor road,minor,5,0,0,None,0.45,45,Moderate,2023,12,December
13829,Bangalore,Karnataka,12.888482,77.45946,15-Jan-22,01:00:00 PM,13,Saturday,1,highway,5,0,fog,low,37,low,drunk driving,minor,3,0,0,None,0.45,45,Moderate,2022,1,January
14644,Mumbai,Maharashtra,19.053628,72.716862,13-Oct-24,06:00:00 AM,6,Sunday,1,rural,4,1,fog,low,17,low,drunk driving,minor,3,0,0,None,0.45,45,Moderate,2024,10,October
14958,Mumbai,Maharashtra,19.165522,72.99411,15-Oct-22,04:00:00 AM,4,Saturday,1,urban,4,1,fog,low,19,low,overspeeding,minor,3,0,0,None,0.45,45,Moderate,2022,10,October
15067,Mumbai,Maharashtra,18.974368,72.840405,14-Apr-24,12:00:00 PM,12,Sunday,1,urban,1,0,fog,low,27,low,distraction,minor,4,0,0,None,0.45,45,Moderate,2024,4,April
15164,Kolkata,West Bengal,22.532638,88.43301,23-Feb-25,04:00:00 AM,4,Sunday,1,urban,3,0,fog,low,23,low,overspeeding,minor,5,0,0,None,0.45,45,Moderate,2025,2,February
15204,Mumbai,Maharashtra,18.955791,72.830928,11-Nov-23,11:00:00 AM,11,Saturday,1,urban,2,0,fog,low,19,low,distraction,minor,5,0,0,None,0.45,45,Moderate,2023,11,November
15621,Bangalore,Karnataka,13.167225,77.475217,22-Jan-23,04:00:00 AM,4,Sunday,1,rural,4,1,fog,low,36,low,overspeeding,minor,5,0,0,None,0.45,45,Moderate,2023,1,January
15696,Hyderabad,Telangana,17.420118,78.417886,02-Mar-25,07:00:00 AM,7,Sunday,1,rural,1,0,fog,low,40,low,drunk driving,minor,4,0,0,None,0.45,45,Moderate,2025,3,March
16168,Chandigarh,Punjab,30.631874,76.861687,28-Aug-22,03:00:00 AM,3,Sunday,1,rural,3,0,fog,low,38,low,poor road,minor,3,0,0,None,0.45,45,Moderate,2022,8,August
16530,Chennai,Tamil Nadu,13.037607,80.281533,24-Sep-22,02:00:00 PM,14,Saturday,1,highway,3,0,fog,low,27,low,overspeeding,minor,3,0,0,None,0.45,45,Moderate,2022,9,September
16589,Mumbai,Maharashtra,18.959734,72.960829,07-Apr-24,12:00:00 AM,0,Sunday,1,urban,1,0,fog,low,35,low,distraction,minor,3,0,0,None,0.45,45,Moderate,2024,4,April
16715,Chandigarh,Punjab,30.671122,76.727709,22-Jan-22,01:00:00 AM,1,Saturday,1,highway,5,0,fog,low,32,low,overspeeding,minor,3,0,0,None,0.45,45,Moderate,2022,1,January
17794,Kolkata,West Bengal,22.626417,88.450277,29-Mar-25,02:00:00 AM,2,Saturday,1,highway,4,0,fog,low,16,low,drunk driving,minor,5,0,0,None,0.45,45,Moderate,2025,3,March
18151,Kolkata,West Bengal,22.539345,88.318013,04-Sep-22,06:00:00 AM,6,Sunday,1,rural,4,1,fog,low,25,low,weather,minor,5,0,0,None,0.45,45,Moderate,2022,9,September
18241,Delhi,Delhi,28.744001,77.2005,11-Aug-24,01:00:00 PM,13,Sunday,1,rural,2,1,fog,low,25,low,overspeeding,minor,4,0,0,None,0.45,45,Moderate,2024,8,August
18360,Chandigarh,Punjab,30.718277,76.787277,27-Jan-24,02:00:00 PM,14,Saturday,1,urban,5,0,fog,low,23,low,weather,minor,5,0,0,None,0.45,45,Moderate,2024,1,January
171,Delhi,Delhi,28.555907,77.177935,02-Sep-22,09:00:00 PM,21,Friday,0,highway,1,1,fog,low,37,low,drunk driving,minor,4,0,0,None,0.45,45,Moderate,2022,9,September
369,Pune,Maharashtra,18.47126,73.729648,01-Sep-22,01:00:00 AM,1,Thursday,0,urban,3,1,fog,low,29,low,weather,minor,3,0,0,None,0.45,45,Moderate,2022,9,September
373,Mumbai,Maharashtra,19.057954,72.75712,13-Apr-23,02:00:00 AM,2,Thursday,0,rural,5,1,fog,low,28,low,overspeeding,minor,4,0,0,None,0.45,45,Moderate,2023,4,April
391,Bangalore,Karnataka,13.018995,77.767071,30-Oct-24,01:00:00 AM,1,Wednesday,0,urban,6,0,fog,low,27,low,poor road,minor,5,0,0,None,0.45,45,Moderate,2024,10,October
434,Pune,Maharashtra,18.638974,73.854621,14-Apr-25,07:00:00 AM,7,Monday,0,rural,6,1,fog,low,23,low,drunk driving,minor,3,0,0,None,0.45,45,Moderate,2025,4,April
621,Delhi,Delhi,28.759862,77.224029,19-Jul-23,11:00:00 PM,23,Wednesday,0,rural,6,0,fog,low,18,low,drunk driving,minor,5,0,0,None,0.45,45,Moderate,2023,7,July
1421,Bangalore,Karnataka,13.113659,77.553507,13-Feb-23,01:00:00 PM,13,Monday,0,urban,1,0,fog,low,17,low,distraction,minor,4,0,0,None,0.45,45,Moderate,2023,2,February
1552,Delhi,Delhi,28.710023,77.203218,05-Jul-24,05:00:00 AM,5,Friday,0,highway,5,1,fog,low,21,low,overspeeding,minor,4,0,0,None,0.45,45,Moderate,2024,7,July
1585,Mumbai,Maharashtra,19.260207,72.730567,20-Mar-23,11:00:00 PM,23,Monday,0,highway,5,0,fog,low,26,low,distraction,minor,5,0,0,None,0.45,45,Moderate,2023,3,March
1977,Kolkata,West Bengal,22.424435,88.407873,09-Jan-25,02:00:00 AM,2,Thursday,0,urban,6,1,fog,low,39,low,overspeeding,minor,3,0,0,None,0.45,45,Moderate,2025,1,January
2556,Kolkata,West Bengal,22.474813,88.479988,28-Jun-23,12:00:00 AM,0,Wednesday,0,urban,4,0,fog,low,37,low,overspeeding,minor,4,0,0,None,0.45,45,Moderate,2023,6,June
2667,Mumbai,Maharashtra,19.251363,72.757671,24-Dec-24,07:00:00 AM,7,Tuesday,0,rural,5,0,fog,low,36,low,distraction,minor,5,0,0,None,0.45,45,Moderate,2024,12,December
2673,Chennai,Tamil Nadu,13.088509,80.260873,28-Mar-24,10:00:00 PM,22,Thursday,0,urban,6,0,fog,low,15,low,overspeeding,minor,4,0,0,None,0.45,45,Moderate,2024,3,March
